y_true	y_proba
0	1.1680808549000593e-05
0	0.022836072250252724
0	0.9921455794078358
0	0.13314054135565204
0	0.9511764971288579
0	0.9990063658805822
0	0.2661114142814276
0	0.9868001878594231
0	0.6480553779623658
0	0.857180690682191
0	0.16269501885728843
0	0.3406319874989992
0	0.5985230975596826
0	0.9102853653415127
0	0.9997140183872303
0	0.34062410976956164
0	0.6489474649638921
0	0.053856553092829995
0	0.7942482265596902
1	0.05145248791365049
1	2.4573898425878814e-05
1	0.0008352125440228462
1	0.4616386167381966
1	0.7545915917171394
1	0.07030763597908335
1	0.012801462953824718
1	0.007066999093463823
1	0.9080791932322506
1	0.8460342350418802
1	0.9997776378620572
